To5;Ti5;qi5
21.527;20.795;7.478426433
21.5045;20.788;7.867799032
21.5485;20.771;10.12356563
21.635;20.765;13.79918589
21.771;20.75;17.1721349
21.852;20.747;18.63020543
21.925;20.737;19.0615588
21.964;20.736;18.99905156
21.99;20.73;18.60679913
22.0385;20.746;18.16065269
22.025;20.744;17.64911918
22.017;20.747;17.04302387
22.026;20.748;16.49547057
21.9915;20.754;15.94251648
22.021;20.756;15.3931425
21.9695;20.756;14.926881
21.9625;20.756;14.48101467
21.953;20.744;14.06108433
21.922;20.747;13.72902828
21.9105;20.745;13.40602312
21.8925;20.739;13.10459483
21.877;20.731;12.890218
21.8435;20.718;12.65977889
21.8395;20.709;12.45633492
21.8305;20.695;12.31322738
21.8055;20.683;12.14811408
21.789;20.665;12.00619698
21.7715;20.658;11.91410362
21.7505;20.648;11.79279177
21.7345;20.629;11.69460612
21.725;20.614;11.63539011
21.7095;20.599;11.54350683
21.712;20.582;11.47938023
21.6715;20.567;11.44784212
21.674;20.548;11.37986407
21.6495;20.528;11.3406931
21.609;20.523;11.32036796
21.603;20.503;11.26346282
21.582;20.48;11.24376792
21.5685;20.461;11.23381543
21.556;20.445;11.18812325
21.535;20.429;11.18889354
21.516;20.414;11.17957129
21.5075;20.396;11.13948122
21.496;20.377;11.147543
21.4765;20.366;11.14663266
21.4585;20.356;11.11390411
21.437;20.335;11.13015897
21.447;20.32;11.12357649
21.421;20.304;11.10227099
21.407;20.294;11.12469691
21.3925;20.276;11.12006642
21.375;20.261;11.11025399
21.352;20.24;11.14193214
21.3545;20.238;11.13345896
21.3405;20.216;11.12069666
21.3305;20.203;11.150204
21.3125;20.191;11.13878096
21.313;20.17;11.13232978
21.2785;20.157;11.16295755
21.271;20.142;11.14782311
21.2655;20.13;11.152865
21.284;20.113;11.17908111
21.236;20.104;11.16527717
21.227;20.09;11.17466069
21.22;20.078;11.1972967
21.2255;20.066;11.17971134
21.1995;20.06;11.19652641
21.198;20.042;11.21958258
21.184;20.027;11.20332772
21.1705;20.02;11.2242831
21.151;19.999;11.24383795
21.137;19.994;11.22281254
21.1215;19.98;11.25259999
21.11;19.969;11.26528351
21.105;19.957;11.2482496
21.0755;19.947;11.28146834
21.106;19.936;11.29345159
21.0765;19.925;11.27978771
21.073;19.918;11.31510723
21.0555;19.902;11.32078812
21.043;19.894;11.31237621
21.023;19.881;11.34615515
21.011;19.878;11.34699547
21.013;19.864;11.34013289
20.9995;19.854;11.37797336
21.0005;19.844;11.37426197
20.9755;19.834;11.37454207
20.977;19.827;11.41049183
20.966;19.812;11.40137966
20.9675;19.807;11.40608018
20.9525;19.794;11.43711934
20.9485;19.787;11.43396816
20.9395;19.778;11.43950899
20.9305;19.77;11.4713272
20.9455;19.758;11.45933519
20.8925;19.747;11.47223754
20.877;19.739;11.50608651
20.9305;19.725;11.49213377
20.8605;19.725;11.50888757
20.9195;19.716;11.53755459
20.844;19.705;11.52837239
20.8305;19.699;11.547297
20.8455;19.684;11.56958288
20.8515;19.675;11.55935028
20.8365;19.67;11.58709821
20.818;19.663;11.60476235
20.815;19.648;11.60371196
20.8095;19.645;11.61835621
20.7945;19.636;11.64092219
20.7805;19.627;11.62424718
20.7905;19.619;11.65360571
20.781;19.608;11.66698949
20.7555;19.602;11.65486618
20.7645;19.594;11.67870139
20.766;19.586;11.69789736
20.761;19.574;11.69986685
20.7405;19.569;11.71948297
20.7425;19.56;11.73357577
20.7205;19.554;11.71997315
20.7085;19.545;11.74920039
20.7065;19.536;11.75929293
20.74;19.531;11.75123115
20.6805;19.523;11.78859019
20.681;19.519;11.79139125
20.7105;19.506;11.78248915
20.679;19.504;11.81689833
20.6695;19.493;11.81710841
20.658;19.487;11.81101612
20.6475;19.483;11.84955686
20.6465;19.472;11.84717596
20.6295;19.465;11.84633565
20.615;19.459;11.88207533
20.62;19.456;11.87591302
20.632;19.438;11.88354588
20.62;19.442;11.91550415
20.614;19.435;11.9116527
20.6445;19.427;11.91543412
20.613;19.417;11.95139264
20.6015;19.41;11.935059
20.583;19.406;11.9485128
20.5595;19.398;11.97738991
20.6275;19.392;11.96820771
20.6525;19.376;11.98271191
20.602;19.376;12.0120792
20.606;19.37;11.99715484
20.521;19.362;12.01874045
20.553;19.356;12.04172659
20.546;19.349;12.02855289
20.5445;19.345;12.05034858
20.5055;19.34;12.06905436
20.501;19.329;12.05448013
20.4795;19.314;12.08307713
20.5105;19.316;12.0969511
20.502;19.31;12.08447766
20.488;19.301;12.11383619
20.4905;19.295;12.11993723
20.4955;19.288;12.1090744
20.459;19.282;12.14187298
20.441;19.277;12.14250322
20.4605;19.278;12.13851172
20.439;19.264;12.17278085
20.444;19.258;12.17032993
20.428;19.244;12.16632967
20.43;19.247;12.20452903
20.4355;19.237;12.19639722
20.4585;19.231;12.19555691
20.399;19.223;12.23634724
20.3905;19.215;12.22478414
20.389;19.211;12.2291958
20.3835;19.204;12.26059385
20.369;19.199;12.24812041
20.372;19.191;12.25800288
20.369;19.191;12.28891074
20.4045;19.178;12.27712882
20.3945;19.173;12.29003117
20.397;19.169;12.31798917
20.3465;19.164;12.2986444
20.355;19.156;12.32135044
20.3765;19.152;12.34055516
20.323;19.144;12.32668119
20.3865;19.133;12.35267846
20.308;19.131;12.36508187
20.345;19.122;12.35372886
20.3205;19.12;12.37994496
20.3115;19.116;12.39192821
20.296;19.106;12.37384392
20.294;19.102;12.41001251
20.323;19.096;12.41757535
20.2945;19.092;12.40335126
20.2725;19.088;12.43593976
20.2975;19.08;12.43194826
20.2715;19.071;12.42556711
20.2625;19.068;12.46165692
20.31;19.062;12.4575954
20.2555;19.058;12.45402405
20.2425;19.052;12.48506322
20.2595;19.043;12.48226217
20.2385;19.041;12.47806059
20.2675;19.035;12.51134935
20.204;19.029;12.50188704
20.2525;19.02;12.50440799
20.253;19.019;12.53713654
20.202;19.009;12.51765172
20.2235;19.006;12.52901349
20.193;18.999;12.55396037
20.181;18.997;12.5400864
20.228;18.99;12.55417044
20.197;18.983;12.5779969
20.1795;18.981;12.56272241
20.187;18.981;12.58226851
20.1505;18.973;12.60308383
20.1515;18.96;12.58563852
20.1615;18.963;12.61030529
20.1585;18.961;12.62473947
20.1555;18.953;12.60771432
20.154;18.946;12.63364156
20.1355;18.944;12.6447845
20.1355;18.941;12.6313307
20.1345;18.936;12.65970886
20.1235;18.929;12.66454943
20.108;18.919;12.65158581
20.121;18.931;12.6849446
20.1245;18.921;12.68704539
20.12;18.908;12.6797539
20.102;18.907;12.71381295
20.1245;18.9;12.70632013
20.0925;18.893;12.70442942
20.1115;18.894;12.73953887
20.0765;18.884;12.72986648
20.104;18.872;12.73631766
20.1025;18.877;12.76497593
20.0745;18.868;12.75488338
20.0775;18.864;12.75832343
20.06;18.861;12.7885923
20.0455;18.853;12.77394805
20.047;18.849;12.78095944
20.026;18.848;12.80912752
20.04;18.838;12.79539361
20.0605;18.839;12.80751692
20.024;18.827;12.82994285
20.0135;18.82;12.81270762
20.1215;18.821;12.82952269
20.0025;18.814;12.84697675
20.053;18.813;12.8287524
19.9905;18.806;12.85320909
20.0295;18.806;12.864282
20;18.799;12.84900751
19.997;18.798;12.87521486
20.0015;18.788;12.88327664
19.9835;18.779;12.86716184
19.983;18.779;12.89729066
19.9725;18.774;12.89715061
19.9895;18.773;12.88166604
19.984;18.769;12.9189463
19.957;18.764;12.91684551
19.966;18.763;12.90374183
19.968;18.753;12.93675049
19.987;18.752;12.93310912
19.9435;18.745;12.92770834
19.946;18.743;12.9596666
19.9275;18.732;12.94929396
19.914;18.732;12.95104461
20.0125;18.734;12.98230261
19.9255;18.724;12.9659077
19.9095;18.724;12.96982917
19.964;18.72;12.99610655
19.929;18.714;12.98377316
19.903;18.71;12.99176492
19.933;18.709;13.01209006
19.8955;18.697;12.99456597
19.886;18.703;13.01265027
19.9175;18.701;13.03030565
19.913;18.693;13.01503116
19.9025;18.688;13.03388575
19.9095;18.684;13.05196129
19.923;18.68;13.02981547
19.881;18.679;13.04951037
19.9;18.676;13.06072334
19.967;18.662;13.04712948
19.9;18.665;13.06997556
19.9115;18.664;13.079788
19.8985;18.664;13.062474
19.8805;18.658;13.09156118
19.858;18.657;13.09044076
19.879;18.646;13.074466
19.8845;18.647;13.10803487
19.881;18.645;13.10522506
19.869;18.633;13.09597284
19.856;18.639;13.1294104
19.8415;18.634;13.12078841
19.885;18.63;13.11391708
19.8795;18.625;13.1436345
19.841;18.621;13.13676317
19.856;18.618;13.13389209
19.843;18.618;13.1643798
19.885;18.614;13.14951671
19.841;18.609;13.14846632
19.804;18.602;13.17496253
19.793;18.605;13.15883896
19.821;18.599;13.16381959
19.811;18.592;13.18666567
19.817;18.595;13.16767103
19.814;18.601;13.18147497
19.806;18.595;13.19983938
19.8125;18.596;13.18126489
19.792;18.585;13.20067969
19.768;18.576;13.21217276
19.7905;18.582;13.19500756
19.757;18.582;13.2157441
19.7645;18.564;13.22408599
19.762;18.57;13.20720089
19.77;18.571;13.23291806
19.765;18.568;13.23774987
19.7565;18.564;13.21967433
19.76;18.563;13.24882279
19.773;18.555;13.24791244
19.7535;18.553;13.23221779
19.77;18.553;13.25926546
19.766;18.54;13.25681454
19.7405;18.542;13.24609176
19.7385;18.532;13.27615931
19.734;18.543;13.2690779
19.733;18.539;13.2575148
19.7315;18.535;13.28688209
19.7205;18.535;13.27328823
19.758;18.533;13.2716076
19.736;18.523;13.30096613
19.7635;18.517;13.28050094
19.7365;18.522;13.28373091
19.792;18.525;13.30594676
19.7255;18.522;13.28807254
19.735;18.524;13.29340329
19.719;18.52;13.3210812
19.716;18.52;13.30187648
19.683;18.514;13.31526901
19.733;18.506;13.33509521
19.7005;18.493;13.31512896
19.707;18.505;13.3302634
19.699;18.501;13.34658828
19.683;18.5;13.32472256
19.7015;18.493;13.3475774
19.696;18.5;13.34813761
19.7495;18.486;13.32956313
19.726;18.491;13.35465006
19.6715;18.491;13.35682088
19.714;18.478;13.34308697
19.716;18.48;13.36628318
19.6865;18.477;13.36909299
19.6585;18.477;13.35429993
19.653;18.472;13.40504275
19.656;18.476;13.39936187
19.677;18.476;13.36096118
19.6565;18.48;13.32262177
19.656;18.478;13.29620434
19.6695;18.461;13.27573915
19.629;18.469;13.25912541
19.654;18.462;13.32774245
19.65;18.474;13.87102415
19.67;18.466;14.1232502
19.679;18.471;14.24281139
19.6675;18.463;14.26817842
19.659;18.458;14.1676819
19.6795;18.463;14.03935867
19.644;18.445;13.89429039
19.6325;18.468;13.67738386
19.63;18.462;13.49278573
19.6405;18.455;13.32234167
19.615;18.462;13.11419719
19.6305;18.456;12.96176739
19.5995;18.444;12.82714179
19.595;18.45;12.66048791
19.5995;18.455;12.55683145
19.581;18.43;12.4615869
19.592;18.439;12.33705384
19.5555;18.441;12.27804791
19.5585;18.439;12.20382877
19.573;18.435;12.10928448
19.5675;18.434;12.0788668
19.5475;18.429;12.01551048
19.55;18.427;11.94361096
19.575;18.415;11.92727732
19.5405;18.398;11.87689338
19.54;18.4;11.81899912
19.505;18.397;11.82187896
19.504;18.39;11.77954805
19.4815;18.388;11.73679698
19.4975;18.388;11.7510911
19.4785;18.385;11.7077098
19.504;18.39;11.68535389
19.4605;18.376;11.69558649
19.454;18.355;11.6740709
19.45;18.361;11.6385413
19.445;18.364;11.65641552
19.4425;18.343;11.6374909
19.458;18.337;11.60083212
19.424;18.334;11.62297795
19.4155;18.332;11.59929155
19.437;18.327;11.57770593
19.4195;18.324;11.60868383
19.424;18.309;11.58233642
19.405;18.33;11.58576771
19.4025;18.317;11.60539259
19.3755;18.299;11.59817112
19.3985;18.302;11.5757452
19.374;18.304;11.59389952
19.365;18.287;11.59473983
19.401;18.288;11.56173118
19.363;18.279;11.57861627
19.3625;18.268;11.59663055
19.3805;18.285;11.5655126
19.3445;18.274;11.58800855
19.338;18.279;11.60658304
19.336;18.269;11.57966667
19.3315;18.261;11.59480986
19.325;18.263;11.62206761
19.328;18.248;11.5902494
19.3125;18.238;11.61015438
19.3135;18.229;11.62851878
19.3065;18.234;11.60651301
19.3075;18.231;11.61604534
19.3;18.221;11.63714077
19.316;18.232;11.61891642
19.3055;18.215;11.62297795
19.311;18.212;11.64372325
19.284;18.211;11.62893894
19.2885;18.211;11.6320201
19.284;18.194;11.65711578
19.2755;18.198;11.64744339
19.276;18.193;11.6401519
19.279;18.191;11.6619476
19.267;18.185;11.67211016
19.2695;18.181;11.63938161
19.274;18.179;11.67028948
19.291;18.174;11.680312
19.268;18.173;11.64842376
19.3045;18.167;11.67708203
19.2365;18.169;11.68970428
19.2415;18.165;11.66271788
19.233;18.161;11.68598413
19.218;18.172;11.70273793
19.2355;18.166;11.68921409
19.2225;18.162;11.68304302
19.223;18.153;11.71171005
19.233;18.151;11.70210769
19.208;18.143;11.68675442
19.201;18.157;11.71899279
19.206;18.147;11.71079971
19.206;18.146;11.69033451
19.21;18.141;11.72642433
19.1975;18.151;11.7079899
19.2205;18.144;11.70042706
19.198;18.137;11.73644685
19.2325;18.135;11.7287352
19.1875;18.122;11.71304055
19.206;18.123;11.74695955
19.1825;18.126;11.73994816
19.214;18.122;11.71752223
19.201;18.12;11.75074097
19.1925;18.115;11.75046086
19.1995;18.13;11.72039331
19.1765;18.117;11.74815
19.1885;18.113;11.7616038
19.207;18.103;11.72957551
19.1905;18.122;11.76174385
19.2655;18.123;11.77162632
19.1965;18.121;11.75551151
19.1925;18.119;11.75810249
19.185;18.106;11.77681702
19.1545;18.108;11.76020328
19.151;18.098;11.76097357
19.1685;18.097;11.77821755
19.1405;18.085;11.76258417
19.152;18.092;11.76216401
19.1415;18.092;11.78824006
19.1735;18.086;11.77646689
19.158;18.087;11.77239661
19.153;18.08;11.79678327
19.1365;18.081;11.78017828
19.1145;18.081;11.77681702
19.117;18.072;11.80428484
19.1565;18.073;11.79300185
19.124;18.09;11.78922043
19.1325;18.078;11.81143628
19.132;18.082;11.80197398
19.1225;18.083;11.7965732
19.146;18.084;11.81689833
19.113;18.074;11.81710841
19.129;18.074;11.79706338
19.154;18.069;11.83232163
19.1455;18.052;11.8267808
19.13;18.078;11.82531025
19.1275;18.061;11.84584546
19.1125;18.057;11.84703591
19.115;18.055;11.83491261
19.0965;18.065;11.85481759
19.086;18.049;11.85733853
19.104;18.053;11.84367465
19.098;18.056;11.85663827
19.0885;18.036;11.86848147
19.0765;18.046;11.83904416
19.102;18.061;11.86603055
19.0965;18.053;11.87647323
19.0745;18.039;11.86925176
19.074;18.057;11.88095491
19.092;18.04;11.89370845
19.083;18.041;11.88375596
19.063;18.033;11.88628566
19.073;18.023;11.90338084
19.076;18.032;11.8922379
19.0775;18.028;11.8974286
19.0915;18.022;11.91613438
19.057;18.021;11.90163018
19.063;18.017;11.89784876
19.048;18.024;11.92377601
19.038;18.02;11.91473386
19.045;18.028;11.90373097
19.0335;18.006;11.93274813
19.0365;18.03;11.92636698
19.03;18.014;11.91943437
19.038;18.02;11.94760246
19.0215;18.038;11.94732236
19.024;18.006;11.93064734
19.0225;17.999;11.94641201
19.052;18.018;11.95314329
19.0265;18.019;11.94207038
19.0265;17.986;11.95566424
19.0035;17.999;11.97332838
19.0155;17.995;11.96358597
18.993;17.986;11.97451883
18.986;17.994;11.99259437
18.9975;17.99;11.98033101
19.0015;17.983;11.97247931
18.9845;17.985;12.00170655
18.9745;17.985;11.98643206
18.973;17.966;11.99463389
18.9685;17.973;12.02294203
18.969;17.97;12.00591688
18.981;17.967;12.02497279
18.955;17.975;12.04950826
18.963;17.966;12.02855289
18.9675;17.982;12.04109635
18.9485;17.963;12.06317215
18.9545;17.959;12.06009099
18.9335;17.944;12.04536796
18.951;17.952;12.06639336
18.936;17.954;12.06135146
18.93;17.96;12.05167908
18.9525;17.952;12.07452517
18.9295;17.953;12.07592569
18.9245;17.936;12.06807399
18.916;17.945;12.08363734
18.921;17.935;12.09443015
18.905;17.921;12.0751554
18.912;17.935;12.10816406
18.898;17.923;12.12729875
18.8955;17.929;12.09520044
18.911;17.917;12.12778894
18.913;17.908;12.14418385
18.8895;17.909;12.1169261
18.897;17.904;12.13823161
18.8895;17.901;12.15280584
18.9;17.891;12.14621461
18.877;17.898;12.15742758
18.8915;17.895;12.17656227
18.878;17.885;12.16457901
18.8705;17.88;12.17138032
18.8675;17.877;12.19625717
18.864;17.878;12.18686489
18.855;17.88;12.18525428
18.851;17.872;12.21399134
18.857;17.868;12.20908074
18.8585;17.864;12.20122904
18.8415;17.906;12.23753769
18.835;17.862;12.22898572
18.8315;17.885;12.21448152
18.825;17.868;12.25253207
18.8315;17.862;12.24615968
18.828;17.856;12.2291958
18.813;17.846;12.26675617
18.8095;17.836;12.26528562
18.81;17.835;12.24805039
18.814;17.839;12.28322986
18.8195;17.831;12.2865211
18.799;17.839;12.27530813
18.8065;17.823;12.29605343
18.793;17.822;12.30894703
18.787;17.826;12.29010119
18.7875;17.822;12.29878446
18.78;17.807;12.32198943
18.787;17.825;12.31126665
18.7785;17.809;12.3064961
18.7915;17.808;12.33242335
18.7775;17.813;12.32598093
18.76;17.797;12.31329741
18.751;17.797;12.34917715
18.753;17.797;12.35127794
18.7485;17.798;12.33011248
18.741;17.773;12.3703426
18.739;17.785;12.36572086
18.736;17.778;12.35632858
18.7435;17.774;12.37987493
18.723;17.762;12.39255845
18.7335;17.761;12.37615479
18.734;17.767;12.38442665
18.724;17.77;12.41414406
18.71;17.76;12.39900963
18.7115;17.747;12.3964099
18.7055;17.751;12.4239565
18.6945;17.76;12.42577719
18.704;17.757;12.39900963
18.698;17.746;12.43201828
18.681;17.756;12.4397912
18.681;17.738;12.41414406
18.684;17.723;12.44897341
18.687;17.726;12.45927603
18.6785;17.71;12.43110794
18.6735;17.729;12.4641166
18.662;17.713;12.4839428
18.666;17.714;12.45570469
18.647;17.702;12.48464306
18.6465;17.704;12.50307749
18.646;17.696;12.47644998
18.657;17.691;12.49971623
18.6435;17.689;12.52060158
18.6445;17.675;12.50048652
18.6405;17.678;12.52011139
18.6225;17.67;12.54085669
18.6425;17.668;12.52088168
18.6205;17.665;12.53384531
18.607;17.662;12.55606116
18.624;17.66;12.54169701
18.6365;17.658;12.54449806
18.613;17.649;12.57568603
18.602;17.643;12.57161575
18.6045;17.642;12.55802189
18.5925;17.639;12.58030777
18.588;17.648;12.57953748
18.5765;17.631;12.57070541
18.569;17.638;12.59524088
18.5635;17.631;12.61436682
18.576;17.635;12.58402792
18.558;17.624;12.61317637
18.553;17.616;12.6264201
18.548;17.612;12.61948749
18.5455;17.617;12.62958004
18.564;17.623;12.65277626
18.5575;17.605;12.64261369
18.544;17.601;12.64899484
18.54;17.602;12.67107063
18.529;17.603;12.66237862
18.523;17.598;12.66160833
18.5285;17.586;12.69005652
18.5095;17.588;12.68172339
18.518;17.585;12.67926371
18.514;17.582;12.71536228
18.509;17.582;12.70589997
18.502;17.567;12.69783819
18.496;17.569;12.73042669
18.494;17.567;12.73007656
18.484;17.56;12.71592249
18.4915;17.55;12.75383299
18.4905;17.564;12.73960889
18.507;17.554;12.73967892
18.487;17.553;12.77625892
18.4745;17.56;12.75853351
18.4735;17.554;12.77107697
18.465;17.541;12.79980527
18.477;17.545;12.78796207
18.468;17.529;12.79224243
18.48;17.521;12.82174101
18.4555;17.526;12.80996784
18.446;17.517;12.80975776
18.4335;17.512;12.83961523
18.44;17.517;12.84634651
18.447;17.511;12.82195109
18.42;17.498;12.85678919
18.4565;17.503;12.87003291
18.434;17.497;12.85292899
18.4235;17.485;12.86737191
18.4205;17.487;12.89049811
18.4255;17.499;12.87935517
18.439;17.483;12.88117585
18.397;17.477;12.90696305
18.3965;17.47;12.89294903
18.3985;17.47;12.89757076
18.399;17.469;12.92504734
18.3955;17.464;12.9176158
18.3735;17.447;12.92469721
18.383;17.449;12.94705311
18.369;17.444;12.95707563
18.373;17.443;12.93176987
18.387;17.445;12.96267774
18.3775;17.443;12.9752212
18.3465;17.444;12.95469474
18.3635;17.431;12.98552382
18.3585;17.421;13.00458849
