To1;Ti1;qi1
17.0085;16.049;23.06773831
16.9685;15.994;23.02968776
16.9505;15.9845;22.99576876
17.037;15.9565;22.95932881
16.95;15.936;22.92456075
16.954;15.9235;22.89541229
16.9865;15.9;22.8608543
16.8585;15.8715;22.83009524
16.808;15.857;22.80205845
16.8515;15.8295;22.76743919
16.832;15.8175;22.73576103
16.784;15.793;22.70450304
16.754;15.7835;22.67892592
16.8375;15.7385;22.64318624
16.7205;15.7405;22.61157811
16.7605;15.7265;22.57800924
16.7495;15.689;22.53945975
16.7985;15.704;22.51262217
16.735;15.687;22.46889073
16.665;15.6465;22.43356245
16.6045;15.629;22.39866308
16.6385;15.6305;22.3590632
16.6015;15.599;22.32045244
16.546;15.5905;22.28408252
16.5105;15.565;22.24441261
16.48;15.521;22.20783261
16.5055;15.529;22.16928312
16.546;15.5045;22.13074238
16.472;15.4785;22.09667458
16.427;15.448;22.0572235
16.35;15.442;22.01692335
16.399;15.399;21.98027333
16.4235;15.382;21.94263418
16.4135;15.365;21.90997566
16.3935;15.3475;21.87437603
16.3635;15.3355;21.84080716
16.3185;15.312;21.80443724
16.321;15.3085;21.76616785
16.3915;15.2715;21.73434964
16.379;15.2565;21.69426833
16.296;15.236;21.6604106
16.2755;15.217;21.62074945
16.2365;15.2045;21.58521984
16.205;15.1765;21.54260883
16.1365;15.1545;21.50363918
16.0895;15.1355;21.4629889
16.072;15.1215;21.42234738
16.0595;15.0885;21.38281752
16.096;15.0925;21.33908608
16.245;15.064;21.30390661
16.069;15.051;21.26528709
15.9905;15.0225;21.23003759
15.988;15.0115;21.18658626
16.023;14.9985;21.1516869
16.004;14.977;21.11818806
15.943;14.963;21.08250965
15.9465;14.9225;21.04957101
15.9075;14.906;21.01299102
15.8765;14.893;20.97921207
15.878;14.865;20.93905198
15.852;14.8505;20.89679109
15.8605;14.8335;20.85362862
15.7925;14.811;20.81584942
15.8045;14.8045;20.78038984
15.7605;14.7765;20.73567804
15.717;14.7585;20.69817894
15.7185;14.758;20.66054855
15.746;14.723;20.62409985
15.715;14.705;20.58064852
15.693;14.676;20.53418605
15.6345;14.673;20.50026705
15.5705;14.6465;20.46123613
15.545;14.624;20.41553521
15.616;14.6075;20.38329684
15.554;14.5665;20.34033569
15.6105;14.571;20.3053663
15.547;14.548;20.26815606
15.479;14.541;20.23304662
15.5;14.505;20.1981385
15.401;14.489;20.16309908
15.4815;14.4705;20.12672916
15.46;14.449;20.09049929
15.3695;14.4235;20.05349038
15.3975;14.4175;20.0115096
15.315;14.3775;19.97696036
15.318;14.3805;19.93490956
15.278;14.343;19.89433806
15.25;14.346;19.8574692
15.2795;14.3245;19.81688895
15.254;14.2995;19.77252728
15.2155;14.2835;19.73419662
15.249;14.266;19.69641742
15.308;14.2165;19.66151805
15.2135;14.227;19.62283726
15.17;14.2155;19.58071643
15.2055;14.18;19.53971602
15.2805;14.1485;19.50018617
15.129;14.137;19.4652868
15.181;14.1165;19.42513546
15.0435;14.109;19.38574565
15.1205;14.088;19.3516866
15.058;14.062;19.31047611
14.9945;14.0415;19.27788761
14.9205;14.0205;19.24123759
14.918;14.0135;19.20443876
14.9225;13.9805;19.16323702
14.8725;13.9645;19.12503766
14.863;13.928;19.0864269
14.8335;13.9295;19.04535646
14.8245;13.9245;19.004216
14.81;13.903;18.96679569
14.8085;13.8605;18.92565522
14.825;13.863;18.8867556
14.758;13.8325;18.84639418
14.738;13.8275;18.80364311
14.764;13.787;18.7636931
14.6785;13.7765;18.72437332
14.74;13.7505;18.68366177
14.669;13.7275;18.6500929
14.609;13.729;18.61091317
14.662;13.6965;18.57285387
14.587;13.682;18.52765188
14.615;13.664;18.48420055
14.4855;13.6575;18.44460942
14.473;13.6425;18.4033289
14.4505;13.595;18.3677993
14.434;13.5755;18.3286896
14.5105;13.5595;18.29098918
14.5935;13.538;18.25391024
14.4825;13.5315;18.21452919
14.549;13.5235;18.17667996
14.435;13.4985;18.13729891
14.5715;13.475;18.09510805
14.423;13.4455;18.05613841
14.358;13.4365;18.01352739
14.371;13.407;17.97582697
14.278;13.405;17.93559685
14.3795;13.383;17.89347602
14.3245;13.367;17.85332468
14.212;13.3365;17.81512532
14.315;13.3065;17.77307452
14.3185;13.3065;17.7423067
14.19;13.279;17.70537657
14.17;13.2575;17.67026712
14.228;13.2495;17.63380092
14.0875;13.2345;17.59708087
14.145;13.2;17.56288176
14.08;13.1985;17.52756224
14.042;13.182;17.48929285
13.997;13.1535;17.45691443
14.1175;13.127;17.42383575
14.0445;13.1175;17.3822051
14.135;13.1055;17.33805351
14.007;13.07;17.2960027
14.1515;13.049;17.26117336
13.963;13.0335;17.22109205
13.8955;13.0275;17.17616141
13.869;13.0045;17.13748062
13.878;12.99;17.09711045
13.8385;12.9515;17.05526972
13.9325;12.939;17.01616878
13.98;12.9175;16.97481823
13.833;12.884;16.93872842
13.8185;12.896;16.9001089
13.728;12.8755;16.86387904
13.6965;12.851;16.82560965
13.686;12.8305;16.79162063
13.688;12.822;16.75798173
13.7165;12.803;16.7223821
13.645;12.7715;16.69042384
13.692;12.7275;16.65384384
13.6815;12.731;16.62118532
13.514;12.72;16.58452654
13.513;12.697;16.54710622
13.5265;12.6685;16.50610581
13.4895;12.6695;16.47547805
13.4445;12.6425;16.43602697
13.4585;12.638;16.39551675
13.4705;12.614;16.36159775
13.4655;12.603;16.32199787
13.408;12.5745;16.28261681
13.375;12.5585;16.24273682
13.3345;12.5415;16.20166639
13.368;12.51;16.16452618
13.3805;12.5025;16.1252064
13.2835;12.48;16.08848635
13.3125;12.455;16.04986683
13.2335;12.449;16.01545765
13.2615;12.432;15.98265907
13.2255;12.405;15.94867005
13.2365;12.367;15.91608155
13.2715;12.386;15.88223258
13.257;12.3565;15.84824355
13.153;12.339;15.81481474
13.135;12.342;15.77927638
13.1985;12.2965;15.74830724
13.124;12.283;15.71080814
13.091;12.267;15.67310772
13.0825;12.2375;15.63932878
13.062;12.236;15.60582994
13.057;12.2025;15.56693032
12.962;12.183;15.53028029
12.945;12.184;15.49229101
12.9705;12.1585;15.45305001
12.9895;12.1475;15.41898221
12.975;12.1195;15.38093166
13.1245;12.1125;15.34350259
13.012;12.1065;15.30727272
12.885;12.068;15.27349378
12.823;12.0345;15.23922465
12.841;12.0315;15.20516559
12.841;12.015;15.168997
12.923;12.0055;15.1294759
12.9485;11.9885;15.0968874
12.9005;11.981;15.06100766
12.977;11.961;15.02792898
12.7995;11.938;14.99562059
12.771;11.9095;14.96506285
12.8515;11.903;14.93401493
12.771;11.873;14.90051609
12.9055;11.86;14.86890796
12.889;11.857;14.8316277
12.718;11.8375;14.79685963
12.8665;11.813;14.76069979
12.7705;11.7975;14.72643066
12.909;11.761;14.68978063
12.7945;11.738;14.65992316
12.5875;11.7495;14.62081346
12.605;11.711;14.58479367
12.6545;11.723;14.55003436
12.608;11.685;14.51162492
12.5745;11.672;14.47784598
12.5165;11.661;14.44483732
12.412;11.6215;14.41610027
12.5245;11.6325;14.38351177
12.472;11.5905;14.35569381
12.3815;11.591;14.32534616
12.3655;11.568;14.29303776
12.32;11.564;14.2634604
12.3375;11.548;14.23515226
12.353;11.541;14.20179347
12.7285;11.504;14.16801452
12.341;11.4105;14.13577616
12.308;11.4675;14.10192718
12.633;11.4525;14.06821826
12.291;11.4385;14.03485947
12.19;11.4085;14.0011418
12.253;11.3945;13.9669427
12.489;11.383;13.93610486
12.22;11.3665;13.90113546
12.1485;11.3495;13.87029762
12.129;11.341;13.84023882
12.1195;11.3175;13.80905085
12.16;11.3135;13.77947349
12.1425;11.2865;13.74583459
12.153;11.273;13.71569701
12.07;11.256;13.68822919
12.137;11.2375;13.65795156
12.2975;11.2225;13.62739383
12.034;11.2085;13.599926
12.0415;11.187;13.57125898
12.054;11.1665;13.54168161
12.1595;11.1685;13.51456392
11.971;11.148;13.48295579
11.928;11.12;13.45274818
12.0945;11.098;13.4207199
11.9395;11.098;13.39023219
12.0315;11.0805;13.35610311
11.954;11.0615;13.32316448
11.9375;11.052;13.29457623
11.957;11.0295;13.26205776
11.8375;11.0245;13.23416103
11.853;11.003;13.20507384
11.8035;10.9805;13.17578533
11.7655;10.9685;13.14893899
11.748;10.9525;13.12392209
11.7475;10.9415;13.09448478
11.7355;10.931;13.06736708
11.7155;10.916;13.04382073
11.6735;10.9;13.01914521
11.729;10.887;12.98445592
11.6405;10.875;12.96111965
11.677;10.8405;12.93505235
11.5765;10.8435;12.90596517
11.6165;10.821;12.87330665
11.6345;10.817;12.84962024
11.611;10.794;12.8161214
11.5575;10.769;12.79152466
11.5855;10.7645;12.761177
11.597;10.753;12.72851848
11.5015;10.7305;12.70202227
11.519;10.7185;12.67048416
11.614;10.7125;12.64112563
11.52;10.6905;12.61203845
11.5785;10.667;12.58513083
11.424;10.665;12.56010518
11.562;10.635;12.53375777
11.4575;10.622;12.50902098
11.6195;10.6165;12.48140435
11.417;10.6075;12.45617736
11.4385;10.57;12.43403154
11.5275;10.5735;12.40340378
11.425;10.5605;12.37543702
11.3295;10.543;12.34775911
11.3435;10.5385;12.3183218
11.3865;10.5205;12.28517309
11.2805;10.5095;12.25658484
11.291;10.4855;12.22567698
11.198;10.4745;12.19665982
11.399;10.459;12.16645222
11.412;10.442;12.13849421
11.2765;10.4305;12.10940703
11.1555;10.4105;12.08186918
11.4255;10.4075;12.05271197
11.092;10.3915;12.02881549
11.219;10.367;12.00091875
11.1435;10.3635;11.97660211
11.183;10.348;11.95522658
11.2335;10.3345;11.93175025
11.132;10.3295;11.90686465
11.21;10.305;11.88563792
11.24;10.299;11.86040219
11.267;10.276;11.83839642
11.1855;10.2825;11.81288933
11.14;10.255;11.78843264
11.115;10.242;11.76789742
11.0285;10.24;11.74561154
11.017;10.216;11.72100604
10.9485;10.1905;11.69150746
10.985;10.185;11.66740089
11.0435;10.193;11.64167498
10.96;10.166;11.61630794
10.9045;10.1355;11.59220138
11.0165;10.1235;11.5684362
10.873;10.12;11.54383945
10.9165;10.1045;11.51539126
10.845;10.0985;11.48896508
10.921;10.0785;11.46380812
10.938;10.0595;11.44138219
10.8025;10.046;11.42168729
10.9145;10.049;11.39709055
10.7165;10.029;11.3764853
10.7525;10.024;11.35581003
10.7385;10.003;11.33331408
10.7845;9.994;11.31550988
10.7935;9.981;11.29357414
10.8105;9.9805;11.27394926
10.6415;9.9535;11.2511732
10.637;9.952;11.2234953
10.6175;9.9365;11.20324019
10.619;9.9155;11.18088428
10.6005;9.913;11.15754801
10.5955;9.903;11.13260114
10.5845;9.902;11.10750545
10.6515;9.8855;11.0852896
10.5785;9.8635;11.06377402
10.5605;9.86;11.03384652
10.5535;9.8425;11.01479061
10.515;9.831;10.99061402
10.467;9.8205;10.96572842
10.506;9.803;10.94351257
10.4675;9.797;10.91933598
10.4525;9.7875;10.89817052
10.4575;9.781;10.87791541
10.4315;9.7635;10.85317861
10.464;9.7565;10.83110282
10.5775;9.7405;10.80888697
10.483;9.726;10.79192309
10.392;9.716;10.77138787
10.449;9.702;10.74777149
10.4095;9.6885;10.73137658
10.4495;9.687;10.71441271
10.4;9.669;10.69170667
10.4185;9.6665;10.67320222
10.5365;9.653;10.64832537
10.4615;9.646;10.62821031
10.31;9.6285;10.60648464
10.3935;9.615;10.57859666
10.284;9.6035;10.55806144
10.287;9.5965;10.53941693
10.281;9.5835;10.51376979
10.2125;9.566;10.49253431
10.2325;9.556;10.47101872
10.256;9.5505;10.44978324
10.244;9.5305;10.42455626
10.2555;9.5195;10.40689212
10.2055;9.5175;10.38586672
10.1725;9.4955;10.3679925
10.163;9.492;10.35299812
10.194;9.479;10.33358332
10.136;9.4715;10.31543775
10.2;9.4525;10.29875398
10.1255;9.4495;10.28221901
10.0665;9.4345;10.26455487
10.104;9.4325;10.24345944
10.12;9.41;10.22481494
10.1085;9.4035;10.20638926
10.0685;9.4045;10.18648428
10.1075;9.3735;10.1639183
10.1195;9.356;10.14618413
10.174;9.3565;10.12277783
10.152;9.3485;10.10630414
10.084;9.338;10.08219758
10.0205;9.3295;10.06103213
9.9535;9.325;10.03930646
10.0725;9.3005;10.01905135
10.072;9.304;9.998454857
10.038;9.283;9.977289402
9.88;9.283;9.958014657
9.9245;9.277;9.937339386
9.9365;9.2575;9.919465168
9.9305;9.2575;9.901599703
9.974;9.2365;9.885756248
9.962;9.224;9.866201398
9.948;9.2105;9.852887644
10.0185;9.2225;9.836702811
9.9135;9.2;9.819318777
9.9225;9.178;9.808035786
9.9145;9.1695;9.788901094
9.8765;9.1615;9.773136419
9.824;9.1485;9.755612333
9.7765;9.146;9.736836526
9.7795;9.1355;9.724914545
9.846;9.128;9.703197632
9.829;9.113;9.687004046
9.908;9.105;9.667239117
9.7875;9.098;9.650213968
9.741;9.073;9.627718012
9.7145;9.075;9.611314347
9.727;9.0795;9.590358971
9.702;9.0565;9.570524016
9.681;9.045;9.552938656
9.7175;9.0495;9.534994411
9.731;9.0385;9.519089684
9.6495;9.022;9.503736413
9.6545;9.0045;9.486851316
9.6675;9.0115;9.472898572
9.638;9;9.457063871
9.694;8.9835;9.440800258
9.6155;8.988;9.426856267
9.711;8.972;9.415923408
9.6265;8.962;9.398548127
9.5875;8.941;9.383544988
9.5655;8.935;9.368830707
9.612;8.938;9.35614719
9.743;8.925;9.336312235
9.6685;8.912;9.321738007
9.6545;8.9065;9.306664842
9.5745;8.8935;9.290339956
9.519;8.8895;9.269804738
9.53;8.879;9.254941651
9.4995;8.8825;9.236445949
9.607;8.871;9.219692152
9.5405;8.8615;9.199927224
9.5425;8.843;9.185913206
9.5945;8.838;9.167198672
9.57;8.824;9.151784129
9.447;8.829;9.134960305
9.5105;8.81;9.116814735
9.4905;8.8025;9.101251385
9.419;8.797;9.091999158
9.699;8.78;9.075394167
9.4675;8.791;9.061870334
9.6295;8.761;9.051707764
9.4965;8.763;9.033553441
9.449;8.749;9.022970713
9.422;8.7285;9.013998591
9.483;8.741;8.997533652
9.3095;8.7365;8.98323953
9.535;8.7165;8.970827364
9.3935;8.713;8.955062689
9.622;8.7145;8.938448945
9.3275;8.6995;8.925275243
9.3765;8.686;8.908250094
9.2765;8.6795;8.889185429
9.555;8.6755;8.874471148
9.3055;8.6605;8.861288693
9.3845;8.6455;8.839843133
9.1885;8.6505;8.828630168
9.2145;8.637;8.813705809
9.5145;8.635;8.796811959
9.324;8.6225;8.783078047
9.495;8.6195;8.764363513
9.3585;8.6155;8.755750276
9.2415;8.6155;8.743837048
9.3535;8.598;8.726873172
9.159;8.5965;8.714539786
9.3305;8.5785;8.702626559
9.4845;8.568;8.694704831
9.462;8.563;8.681461104
9.3765;8.557;8.66870756
9.211;8.552;8.657844727
9.186;8.5445;8.646841842
9.2955;8.5365;8.637589614
9.249;8.5245;8.622166317
9.1905;8.516;8.611303484
9.2965;8.5225;8.594628467
9.3255;8.511;8.58117466
9.265;8.4965;8.567922179
9.3045;8.4905;8.554468372
9.1615;8.4895;8.536112723
9.2065;8.4715;8.523070321
9.1655;8.4545;8.508566119
9.4115;8.44;8.495672523
9.203;8.4455;8.477658252
9.2765;8.4405;8.463013998
9.264;8.426;8.451240823
9.2355;8.4085;8.435887553
9.137;8.416;8.422293693
9.1135;8.417;8.416061351
9.211;8.4195;8.400498001
9.135;8.4015;8.38921501
9.229;8.395;8.379192493
9.0595;8.378;8.368539739
9.0715;8.386;8.359777696
9.0015;8.364;8.347374284
9.0645;8.3705;8.341912231
9.1895;8.359;8.328528451
9.1905;8.3465;8.323267723
8.9775;8.33;8.310023996
9.0195;8.3345;8.295511041
9.1075;8.337;8.28696783
8.989;8.3255;8.269863901
9.021;8.3195;8.257880647
9.0485;8.308;8.244076709
8.978;8.294;8.229353675
8.9245;8.293;8.217300395
8.9405;8.3015;8.207838088
8.943;8.288;8.194104176
9.051;8.279;8.181630738
9.0385;8.2775;8.164885694
9.08;8.268;8.150722871
9.0175;8.261;8.137969327
9.0665;8.254;8.126756363
9.038;8.2535;8.114282925
8.9485;8.2505;8.105100724
9.0375;8.2335;8.096268654
8.994;8.23;8.087646663
9.0225;8.2245;8.077562873
9.034;8.2085;8.06880083
9.2475;8.215;8.058498208
9.277;8.2045;8.049806191
9.1395;8.19;8.038313121
8.84;8.182;8.033472551
9.059;8.194;8.022749771
9.195;8.1835;8.013156165
9.072;8.1805;7.998853289
8.819;8.1595;7.985119377
9.0055;8.159;7.979377219
8.8475;8.1535;7.965634554
8.9225;8.139;7.952530879
8.816;8.136;7.939007046
8.7695;8.14;7.926953765
8.8195;8.1365;7.914130196
8.8755;8.1205;7.90115782
8.743;8.1055;7.887423908
8.7165;8.1135;7.874460285
8.6955;8.107;7.866538558
8.697;8.0955;7.852174409
8.847;8.093;7.844602813
8.7175;8.0925;7.835490638
8.8215;8.091;7.823997568
8.816;8.0675;7.813905025
8.729;8.0725;7.807742709
8.775;8.07;7.799610903
8.795;8.0645;7.791619149
8.7125;8.054;7.779565868
8.75;8.048;7.775714421
8.715;8.0425;7.767792693
8.8995;8.0405;7.75847044
9.193;8.029;7.748517949
8.793;8.0325;7.741655369
8.7915;8.0155;7.732333116
8.979;8.0225;7.722030493
8.7455;8.0115;7.710117266
8.9875;8.0075;7.699954696
8.8085;8.0065;7.68629081
8.9065;7.9955;7.679139372
8.724;7.9905;7.667926408
8.786;7.9845;7.660634917
8.6495;7.97;7.646830979
9.3005;7.919;7.635337909
8.5435;7.9185;7.625315392
8.7035;7.9005;7.611721533
8.8215;7.9125;7.602959489
8.687;7.9265;7.595107788
8.5735;7.899;7.589085525
8.7775;7.9105;7.578082639
8.8375;7.901;7.572541807
8.8495;7.87;7.563709737
8.7965;7.8995;7.554466263
8.5505;7.904;7.546334456
8.709;7.895;7.541283808
8.6645;7.89;7.53610186
8.7305;7.8915;7.526289422
8.5365;7.8795;7.515146484
8.805;7.875;7.51122501
8.719;7.886;7.498812845
8.799;7.8735;7.494261134
8.6415;7.8745;7.479826959
8.479;7.8585;7.475406547
8.5335;7.846;7.461952741
8.494;7.851;7.454241092
8.6005;7.8385;7.441627601
8.5;7.8445;7.435045127
8.42;7.797;7.423482031
8.515;7.8085;7.409809392
8.624;7.798;7.402106497
8.4565;7.814;7.390263296
8.454;7.7945;7.383111858
8.4925;7.7885;7.366358061
8.441;7.7885;7.364117218
8.464;7.8;7.356125465
8.4565;7.7785;7.350523359
8.528;7.7665;7.340570868
8.4915;7.768;7.336999526
8.441;7.764;7.328727667
8.4245;7.7685;7.322556598
8.4365;7.723;7.310363265
8.4875;7.7375;7.307912343
8.395;7.7495;7.299710511
8.4825;7.7335;7.293758273
8.413;7.7355;7.288567572
8.379;7.732;7.279455398
8.504;7.7325;7.272872923
8.509;7.717;7.266001591
8.6;7.7025;7.253318074
8.4505;7.712;7.248276179
8.408;7.689;7.237334566
8.5305;7.6885;7.224230891
8.3545;7.6935;7.217298285
8.3505;7.688;7.209026426
8.4195;7.614;7.199213988
8.4505;7.667;7.188351155
8.378;7.6475;7.182460191
8.3635;7.653;7.17391698
8.3045;7.6815;7.163334252
8.3125;7.665;7.156672999
8.5885;7.66;7.147350745
8.6155;7.6655;7.142518929
8.365;7.6205;7.13964785
8.457;7.649;7.130675727
8.2705;7.635;7.131095885
8.3115;7.66;7.124644711
8.3795;7.6365;7.1187625
8.4025;7.6315;7.111681088
8.4865;7.6415;7.105650071
8.3665;7.5965;7.10053815
8.4685;7.588;7.092966554
8.303;7.6115;7.089185133
8.3725;7.61;7.083714327
8.3455;7.606;7.073061573
8.265;7.6005;7.065988914
8.259;7.5875;7.057787082
8.2315;7.558;7.05211495
8.236;7.584;7.039002521
8.248;7.561;7.0325601
8.3365;7.542;7.021767293
8.202;7.5605;7.015456171
8.2095;7.5615;7.002142417
8.2815;7.5765;6.994500795
8.315;7.571;6.985598699
8.288;7.5915;6.978175909
8.41;7.5335;6.96857355
8.409;7.513;6.96394306
8.459;7.528;6.954629559
8.3165;7.54;6.949929042
8.2885;7.5275;6.945727463
8.2515;7.532;6.943346568
8.253;7.5505;6.934934656
8.3185;7.524;6.933744209
8.217;7.524;6.926942903
8.2245;7.5065;6.920351675
8.108;7.547;6.915519859
8.262;7.5245;6.91341907
8.236;7.5015;6.906337658
8.167;7.518;6.897155457
8.092;7.5075;6.892813825
8.2055;7.503;6.883981755
8.131;7.5055;6.88104065
8.1695;7.4915;6.873469054
8.105;7.478;6.867516817
8.0825;7.449;6.858614721
8.094;7.4685;6.848242072
8.0735;7.4685;6.842000977
8.0245;7.4435;6.833028854
8.058;7.481;6.825185906
8.091;7.4645;6.818174521
8.0325;7.4685;6.809412478
8.038;7.4375;6.807031583
8.09;7.4375;6.796869013
8.164;7.4375;6.793647803
8.2635;7.468;6.789157365
8.177;7.4385;6.782644917
8.286;7.4455;6.775143347
8.069;7.4195;6.774653163
8.074;7.419;6.769681295
8.1845;7.4235;6.763720304
8.2055;7.432;6.762529857
8.142;7.42;6.757417935
8.023;7.4275;6.754748182
8.0915;7.422;6.749916366
8.1705;7.399;6.744025402
8.0955;7.4275;6.740173954
8.1165;7.4115;6.733582727
8.0375;7.396;6.727490437
8.0185;7.411;6.719288604
8.054;7.395;6.715157051
8.046;7.412;6.70653506
7.968;7.3795;6.702324728
7.9095;7.3655;6.690761632
8.0485;7.3815;6.684599316
8.0135;7.377;6.677798009
7.9495;7.377;6.666515019
7.999;7.3935;6.660842887
8.027;7.323;6.65537208
7.9205;7.353;6.646329932
7.919;7.3875;6.639957537
8.033;7.363;6.634976915
7.9685;7.371;6.631055441
8.0195;7.3755;6.629724941
7.8905;7.3715;6.623553871
7.914;7.364;6.616411187
7.9005;7.3555;6.614721802
7.8995;7.36;6.610310144
7.946;7.364;6.611640644
7.9445;7.381;6.605408301
7.9105;7.374;6.603928995
7.9065;7.3595;6.598326889
7.9585;7.355;6.589634873
7.935;7.35;6.586623741
7.912;7.3525;6.582203329
7.9195;7.3575;6.57534075
7.8995;7.346;6.568049259
7.922;7.34;6.563007364
7.9255;7.3435;6.558376874
7.885;7.347;6.549614831
7.9345;7.3285;6.543032357
7.935;7.3315;6.533289945
7.9615;7.33;6.527679086
7.8955;7.326;6.525158138
7.9195;7.332;6.5140152
7.8945;7.325;6.504973052
7.8685;7.311;6.502872262
7.842;7.3155;6.494810482
7.8465;7.304;6.491309166
7.847;7.3065;6.482196991
7.8795;7.308;6.482267017
7.869;7.306;6.472594632
7.942;7.306;6.4722445
7.8275;7.305;6.473224869
7.8735;7.301;6.468743184
7.8845;7.2985;6.468253
7.8945;7.292;6.462151957
7.8985;7.2865;6.459631009
7.9025;7.273;6.454939246
7.872;7.2865;6.452138193
7.9595;7.2935;6.446107176
7.8835;7.279;6.439796054
7.7805;7.2585;6.44063637
7.772;7.278;6.431602975
7.8135;7.267;6.427322616
7.806;7.267;6.421020247
7.81;7.237;6.411487914
7.9265;7.2605;6.410787651
7.8995;7.2635;6.399714739
7.8145;7.237;6.397263818
7.845;7.256;6.390462512
7.824;7.2545;6.387941564
7.8075;7.247;6.382890916
7.8375;7.25;6.371818004
7.8475;7.2475;6.367126241
7.7735;7.2185;6.361865513
7.7905;7.2355;6.361585408
7.8215;7.237;6.357803987
7.738;7.223;6.357243776
7.771;7.205;6.35717375
7.8;7.226;6.352053075
7.7425;7.2215;6.349532128
7.838;7.207;6.347711444
7.83;7.2185;6.349812233
7.808;7.214;6.347151233
7.815;7.2085;6.343930022
7.798;7.195;6.337688926
7.882;7.1925;6.339159479
7.837;7.2045;6.3322969
7.784;7.2145;6.327316278
7.796;7.2045;6.322624514
7.907;7.198;6.320304893
7.777;7.185;6.312531971
7.699;7.1935;6.307971507
7.763;7.1915;6.303209717
7.7285;7.175;6.296758542
7.7415;7.171;6.2931872
7.7815;7.172;6.28589571
7.736;7.17;6.281974236
7.695;7.167;6.278753025
7.7355;7.17;6.268240324
7.71;7.172;6.261368991
7.713;7.18;6.254287579
7.7365;7.1515;6.256887306
7.7545;7.1385;6.252676974
7.821;7.1345;6.251626579
7.7945;7.1485;6.247915184
7.7195;7.1585;6.243564799
7.715;7.143;6.244974079
7.6495;7.1545;6.244195036
7.677;7.1525;6.240763746
7.7505;7.1165;6.23936322
7.644;7.104;6.237402483
7.6875;7.1325;6.234461377
7.908;7.121;6.231581545
7.705;7.0965;6.223668571
7.671;7.08;6.222329318
7.708;7.106;6.216657186
7.6725;7.111;6.20355351
7.7005;7.108;6.204533879
7.7155;7.11;6.198782967
7.654;7.114;6.191990414
7.6285;7.0995;6.188130214
7.6655;7.1145;6.182598134
7.6855;7.0955;6.178317775
7.7205;7.116;6.171595249
7.709;7.108;6.168794196
7.64;7.0835;6.161082547
7.7035;7.098;6.158281495
7.688;7.0965;6.153791057
7.632;7.12;6.154001136
7.741;7.1205;6.148679135
7.6465;7.113;6.147768793
7.6915;7.1;6.141317619
7.6935;7.1015;6.139987119
7.616;7.1125;6.144958987
7.62;7.106;6.141877829
7.623;7.0965;6.140057145
7.6265;7.095;6.136975987
7.6045;7.0995;6.136835934
7.573;7.09;6.135216575
7.592;7.1;6.130804917
7.557;7.0965;6.130384759
7.6015;7.098;6.127793786
7.627;7.088;6.125202812
7.607;7.093;6.1181214
7.569;7.086;6.115250321
7.613;7.084;6.113140778
