To3;Ti3;qi3
18.9455;17.962;8.905642102
18.9125;17.963;8.903905252
18.8725;17.9645;8.873982354
18.835;17.9725;8.814806756
18.7945;17.9765;8.716627556
18.7625;17.987;8.579161574
18.732;17.995;8.413349074
18.712;17.995;8.217604236
18.6815;18.0015;8.006142797
18.6575;18.0155;7.785081488
18.6335;18.0195;7.557978964
18.6155;18.012;7.332613289
18.595;18.0315;7.10762519
18.5825;18.032;6.89351128
18.568;18.0405;6.680766082
18.5565;18.048;6.48540826
18.5445;18.0635;6.288832755
18.5315;18.048;6.113269354
18.5245;18.0545;5.949797825
18.5215;18.047;5.790564587
18.513;18.054;5.64750104
18.509;18.0545;5.514934107
18.5055;18.0685;5.389257935
18.491;18.059;5.272417042
18.492;18.0725;5.172954084
18.485;18.073;5.082335844
18.484;18.087;4.99225565
18.4805;18.0845;4.913729281
18.4785;18.071;4.843367994
18.476;18.0725;4.784192395
18.479;18.086;4.721316552
18.4785;18.076;4.673704218
18.478;18.09;4.631151403
18.4795;18.0885;4.595404395
18.4815;18.0865;4.558298114
18.483;18.087;4.536379827
18.486;18.088;4.517406633
18.4875;18.0845;4.500859365
18.4885;18.09;4.488087856
18.4905;18.093;4.4760715
18.496;18.1035;4.47024739
18.4955;18.081;4.463602053
18.497;18.0925;4.464130659
18.497;18.0855;4.461865203
18.496;18.0905;4.462469325
18.499;18.0875;4.467755389
18.508;18.093;4.467226782
18.509;18.0895;4.467830904
18.5105;18.097;4.473881559
18.511;18.102;4.478563502
18.5065;18.0895;4.484463127
18.5145;18.0985;4.494129072
18.513;18.104;4.500406273
18.517;18.0975;4.509326506
18.518;18.103;4.513555358
18.517;18.1205;4.525043107
18.524;18.096;4.5317734
18.524;18.1035;4.54136383
18.524;18.0965;4.551265761
18.5265;18.1015;4.558600174
18.5285;18.0985;4.568955196
18.5305;18.106;4.577422338
18.537;18.103;4.589514209
18.5355;18.116;4.596839184
18.5355;18.1155;4.606514569
18.533;18.1225;4.618681955
18.5385;18.1125;4.62835734
18.5385;18.1175;4.639391999
18.538;18.134;4.646263882
18.5415;18.104;4.65888436
18.546;18.109;4.666898411
18.553;18.1105;4.676800341
18.546;18.1205;4.689949425
18.5475;18.1175;4.701135114
18.55;18.114;4.710055347
18.55;18.119;4.715718987
18.55;18.1295;4.721543097
18.551;18.128;4.732653271
18.5505;18.1175;4.736278001
18.5555;18.1165;4.740884428
18.5645;18.131;4.738165881
18.5695;18.1205;4.722071704
18.5725;18.1245;4.710508439
18.5815;18.1375;4.686249181
18.589;18.1215;4.658808845
18.595;18.145;4.636220361
18.598;18.149;4.608175903
18.608;18.137;4.583765615
18.616;18.1405;4.555126475
18.623;18.1445;4.530640672
18.6265;18.15;4.505692337
18.6345;18.1505;4.480753443
18.6395;18.162;4.461034536
18.6465;18.17;4.443420616
18.651;18.1755;4.424381346
18.658;18.1635;4.407145001
18.6705;18.1735;4.395430706
18.676;18.1775;4.381073379
18.6835;18.1845;4.369132538
18.6965;18.1885;4.360136789
18.6995;18.21;4.351594132
18.701;18.21;4.346308068
18.708;18.2155;4.343891582
18.7135;18.219;4.336783714
18.715;18.207;4.334442743
18.723;18.2225;4.332403832
18.731;18.224;4.329222754
18.736;18.23;4.327938996
18.741;18.234;4.328316572
18.7475;18.241;4.332101771
18.75;18.244;4.334140682
18.761;18.243;4.336557168
18.7655;18.2435;4.339577776
18.7645;18.2535;4.341928187
18.7765;18.2535;4.346836675
18.7775;18.2695;4.350234859
18.7855;18.2725;4.356058969
18.792;18.278;4.361798124
18.7965;18.2875;4.368830477
18.8035;18.2775;4.372455206
18.8085;18.2895;4.379714105
18.8125;18.289;4.381979561
18.814;18.2965;4.39112634
18.821;18.3005;4.399206466
18.8225;18.3;4.40669191
18.833;18.303;4.411826944
18.835;18.3065;4.418783782
18.8395;18.3215;4.42777953
18.8455;18.336;4.434424867
18.848;18.3235;4.441683766
18.857;18.3245;4.448716119
18.8575;18.3475;4.458080004
18.867;18.3585;4.46443272
18.8605;18.343;4.467906419
18.875;18.342;4.479243139
18.871;18.3545;4.48567137
18.882;18.366;4.49307186
18.8835;18.3625;4.502596214
18.8845;18.382;4.506069913
18.9;18.369;4.513630873
18.8975;18.3705;4.52028565
18.901;18.383;4.530263096
18.9045;18.4005;4.537663585
18.9065;18.381;4.5412128
18.91;18.397;4.549906487
18.913;18.394;4.558373629
18.9215;18.393;4.563357632
18.9275;18.404;4.572806471
18.9285;18.4175;4.578253005
18.928;18.4145;4.584671797
18.9315;18.413;4.591175544
18.939;18.43;4.601606081
18.945;18.4285;4.606439054
18.95;18.4405;4.611196511
19.0355;18.4415;4.622004624
19.2115;18.4395;4.67052314
19.4;18.4275;4.828406545
19.509;18.4215;5.128739934
19.5725;18.437;5.505636298
19.6125;18.4445;5.887224043
19.643;18.4415;6.242957271
19.6625;18.455;6.552890531
19.681;18.484;6.827237252
19.6945;18.486;7.063033464
19.7;18.4905;7.268293217
19.7025;18.498;7.455042307
19.718;18.51;7.617305593
19.711;18.5215;7.760595685
19.7195;18.537;7.892095966
19.722;18.546;8.011202315
19.727;18.5575;8.111269395
19.7305;18.5595;8.210420852
19.732;18.5685;8.299755334
19.738;18.579;8.378432733
19.732;18.5885;8.454608691
19.7345;18.5885;8.521420764
19.734;18.599;8.584900729
19.743;18.6235;8.642112933
19.747;18.6195;8.691386601
19.749;18.63;8.743992377
19.743;18.621;8.78547854
19.7565;18.625;8.827125173
19.7575;18.6385;8.86664794
19.757;18.645;8.900129492
19.766;18.644;8.93036389
19.764;18.6415;8.960286788
19.7615;18.644;8.991351854
19.767;18.6465;9.013798747
19.774;18.654;9.038209035
19.778;18.6565;9.054680788
19.778;18.661;9.076221499
19.7795;18.6655;9.090578827
19.7875;18.6695;9.104029972
19.787;18.6845;9.118009723
19.7865;18.678;9.135850189
19.7965;18.6845;9.148772728
19.7965;18.687;9.153077094
19.802;18.695;9.166764224
19.805;18.699;9.174013683
19.799;18.699;9.181725673
19.8085;18.711;9.188446526
19.807;18.7135;9.195403364
19.816;18.7275;9.201680565
19.8145;18.7095;9.204248081
19.8195;18.724;9.207872811
19.816;18.7275;9.214527588
19.822;18.7305;9.22268323
19.8325;18.728;9.21890747
19.8505;18.734;9.22094638
19.86;18.735;9.230999341
19.867;18.7515;9.250652172
19.88;18.7535;9.265764651
19.8755;18.7515;9.287229847
19.878;18.755;9.306807162
19.872;18.768;9.327054675
19.8805;18.7645;9.348897447
19.8745;18.7805;9.369380945
19.8765;18.7705;9.391978869
19.8675;18.7705;9.414803338
19.8645;18.779;9.433616062
19.8685;18.7785;9.453873014
19.864;18.781;9.475866816
19.864;18.79;9.500277105
19.8665;18.783;9.51985442
19.862;18.7945;9.534815869
19.856;18.806;9.558017915
19.856;18.7945;9.576679608
19.8585;18.7985;9.597012076
19.856;18.803;9.61001013
19.856;18.8025;9.623914366
19.8565;18.798;9.642963075
19.8545;18.797;9.651581247
19.8515;18.8055;9.662993482
19.8565;18.8045;9.677275294
19.848;18.818;9.688007892
19.858;18.8125;9.703951039
19.849;18.811;9.708038299
19.85;18.806;9.715136728
19.849;18.814;9.725567265
19.8465;18.819;9.729796116
19.853;18.817;9.734940589
19.849;18.826;9.742577063
19.8555;18.8155;9.746201793
19.8515;18.826;9.752091979
19.85;18.823;9.752318524
19.853;18.8195;9.757160936
19.8445;18.817;9.763428698
19.8515;18.8305;9.765241063
19.847;18.8205;9.767666989
19.845;18.824;9.772424446
19.852;18.8265;9.776955358
19.8515;18.835;9.779985406
19.8395;18.83;9.788216562
19.846;18.8325;9.792001762
19.84;18.833;9.79894916
19.8445;18.8255;9.801601632
19.837;18.842;9.809832788
19.8315;18.8425;9.817469263
19.8355;18.832;9.821471569
19.839;18.835;9.832657258
19.8285;18.841;9.837046579
19.8315;18.831;9.835753381
19.8275;18.825;9.842483673
19.8295;18.8305;9.845579796
19.8255;18.8395;9.856387909
19.8255;18.842;9.85276318
19.8215;18.8335;9.855406212
19.825;18.832;9.861456867
19.8285;18.828;9.862816141
19.8215;18.832;9.867196022
19.8205;18.829;9.870896267
19.828;18.8285;9.868857357
19.8225;18.8315;9.873322193
19.824;18.8435;9.871660858
19.809;18.827;9.87588971
19.815;18.8395;9.872642556
19.8265;18.8455;9.874832497
19.809;18.8255;9.871962919
19.816;18.841;9.873775284
19.815;18.8375;9.873850799
19.8335;18.83;9.873926314
19.8175;18.829;9.869310448
19.8205;18.8345;9.873246678
19.814;18.8275;9.869536993
19.8085;18.8315;9.870518691
19.8165;18.843;9.871122813
19.819;18.8365;9.868253235
19.8055;18.846;9.871585343
19.821;18.851;9.863118201
19.809;18.8395;9.859257487
19.8115;18.838;9.858049244
19.809;18.8425;9.8606262
19.8165;18.854;9.857973728
19.812;18.854;9.857369607
19.81;18.851;9.850648754
19.814;18.8575;9.852159058
19.813;18.8495;9.847930207
19.8065;18.8395;9.849969117
19.8125;18.8405;9.844749129
19.824;18.861;9.848005722
19.809;18.846;9.842257127
19.8155;18.837;9.839916156
19.807;18.8665;9.837877246
19.8095;18.8365;9.840746823
19.8125;18.8345;9.839689611
19.8155;18.8355;9.833336894
19.864;18.832;9.834696168
19.975;18.834;9.840897854
20.06;18.837;9.898487633
20.109;18.842;10.02023701
20.1355;18.8365;10.1772048
20.1495;18.8465;10.34097839
20.1615;18.85;10.49584118
20.1565;18.8655;10.63928231
20.15;18.8575;10.7743318
20.14;18.878;10.89684577
20.1145;18.8765;11.01224244
20.0955;18.877;11.12787509
20.0875;18.8775;11.23995852
20.0555;18.8845;11.35324076
20.0385;18.879;11.46109535
20.0205;18.8705;11.57067734
20.008;18.868;11.67648358
19.9775;18.8685;11.78093054
19.967;18.86;11.880082
19.938;18.849;11.97613733
19.92;18.848;12.06743521
19.908;18.8375;12.15571248
19.8855;18.8295;12.23929836
19.8655;18.8205;12.32197807
19.8495;18.814;12.39543548
19.831;18.809;12.46964804
19.8205;18.7965;12.53578048
19.8035;18.785;12.60191291
19.784;18.7765;12.66176815
19.767;18.765;12.71315624
19.755;18.7465;12.76946226
19.7425;18.741;12.81843387
19.711;18.727;12.8610622
19.7075;18.727;12.89990533
19.6915;18.7105;12.94176907
19.675;18.692;12.97767655
19.664;18.684;13.00903424
19.646;18.6975;13.03715421
19.6295;18.655;13.06571783
19.6185;18.671;13.09194049
19.607;18.637;13.11068714
19.5835;18.618;13.13230336
19.5705;18.602;13.15338154
19.563;18.5895;13.16940964
19.546;18.583;13.1824077
19.532;18.567;13.19283823
19.5205;18.5565;13.20530768
19.51;18.5465;13.21573822
19.4985;18.5275;13.22049568
19.474;18.531;13.22783009
19.468;18.5205;13.23629723
19.455;18.4955;13.24135675
19.4465;18.482;13.24354669
19.437;18.469;13.24686936
19.4305;18.46;13.25020147
19.4145;18.4495;13.25103213
19.4045;18.4545;13.25903675
19.386;18.433;13.26312401
19.3705;18.409;13.27400763
19.3565;18.3985;13.28103055
19.34;18.3965;13.29191418
19.322;18.398;13.29720968
19.308;18.365;13.30862191
19.297;18.356;13.32471609
19.2695;18.341;13.33325875
19.2435;18.3315;13.34844674
19.2345;18.309;13.35895279
19.203;18.298;13.38102211
19.1965;18.298;13.39583253
19.1645;18.277;13.40898161
19.1625;18.26;13.42107349
19.1435;18.242;13.43399602
19.122;18.2315;13.44487965
19.1095;18.2165;13.4611343
19.0925;18.2045;13.47171587
19.075;18.2075;13.48055115
19.0525;18.179;13.49347368
19.034;18.1635;13.50095913
19.0285;18.1495;13.51116312
19.008;18.1525;13.51607161
18.9945;18.119;13.52340602
18.9775;18.1025;13.53361001
18.9605;18.093;13.5350448
18.949;18.072;13.54017984
18.9315;18.0605;13.54517328
18.9155;18.045;13.54789182
18.9045;18.024;13.5517431
18.89;18.008;13.54842043
18.8745;17.9945;13.55204516
18.8605;17.9885;13.55280031
18.852;17.9705;13.55159207
18.83;17.952;13.54955316
18.818;17.941;13.55015728
18.8065;17.9255;13.54743873
18.7975;17.916;13.54615498
18.7815;17.909;13.54131256
18.7645;17.8935;13.53708371
18.7515;17.89;13.53277935
18.744;17.865;13.53610201
18.7355;17.849;13.53066492
18.718;17.8395;13.52552045
18.7075;17.8475;13.52333051
18.6955;17.817;13.51516543
18.684;17.8025;13.51373064
18.6685;17.805;13.50746287
18.659;17.785;13.50390422
18.651;17.766;13.50073258
18.6375;17.772;13.49377574
18.624;17.759;13.48607319
18.613;17.729;13.47979599
18.602;17.718;13.47579369
18.592;17.7185;13.46596727
18.5865;17.692;13.46294666
18.5715;17.6875;13.45840631
18.563;17.676;13.45085479
18.554;17.6595;13.4441245
18.5445;17.6485;13.43936704
18.534;17.6365;13.43444912
18.512;17.6465;13.42886099
18.466;17.6295;13.42122452
18.3995;17.6215;13.40135458
18.325;17.6055;13.36378577
18.2515;17.602;13.2768017
18.2015;17.586;13.16305693
18.166;17.5785;13.01387665
18.14;17.563;12.86906681
18.1135;17.5505;12.72721151
18.086;17.538;12.59722153
18.066;17.5175;12.48771505
18.0485;17.505;12.38568458
18.0275;17.4925;12.30202318
18.004;17.4775;12.23158637
17.9955;17.4705;12.16682265
17.9795;17.453;12.1153496
17.9645;17.442;12.06683109
17.9545;17.4325;12.0301779
17.936;17.4185;11.99730047
17.924;17.401;11.96677345
17.9075;17.381;11.93993723
17.893;17.3705;11.91635761
17.881;17.36;11.9010941
17.872;17.3745;11.88227194
17.8665;17.35;11.87063316
17.848;17.3235;11.85521862
17.837;17.3145;11.84478808
17.819;17.309;11.83586785
17.809;17.294;11.82635293
17.8155;17.276;11.82196361
17.7945;17.281;11.81705512
17.773;17.269;11.81275076
17.771;17.244;11.80609598
17.7625;17.235;11.80262228
17.742;17.248;11.80209367
17.7335;17.213;11.79777987
17.725;17.2245;11.79581647
17.7115;17.211;11.79385308
17.7055;17.2025;11.79468374
