To2;Ti2;qi2
13.8605;14.8085;-1.481525684
13.863;14.825;-1.491729675
13.8325;14.758;-1.507078139
13.8275;14.738;-1.523851953
13.787;14.764;-1.535717279
13.7765;14.6785;-1.545015088
13.7505;14.74;-1.564658479
13.7275;14.669;-1.576221744
13.729;14.609;-1.59013542
13.6965;14.662;-1.60162317
13.682;14.587;-1.615451891
13.664;14.615;-1.630337825
13.6575;14.4855;-1.638653936
13.6425;14.473;-1.657617691
13.595;14.4505;-1.665707256
13.5755;14.434;-1.67870531
13.5595;14.5105;-1.690646151
13.538;14.5935;-1.705230024
13.5315;14.4825;-1.719445761
13.5235;14.549;-1.729036191
13.4985;14.435;-1.745064292
13.475;14.5715;-1.752691327
13.4455;14.423;-1.763952532
13.4365;14.358;-1.777866207
13.407;14.371;-1.791770443
13.405;14.278;-1.804617467
13.383;14.3795;-1.81746449
13.367;14.3245;-1.830613574
13.3365;14.212;-1.845499508
13.3065;14.315;-1.853287013
13.3065;14.3185;-1.866134037
13.279;14.19;-1.87709318
13.2575;14.17;-1.888278869
13.2495;14.228;-1.904070985
13.2345;14.0875;-1.917758115
13.2;14.145;-1.92885885
13.1985;14.08;-1.941941858
13.182;14.042;-1.955090942
13.1535;13.997;-1.966654207
13.127;14.1175;-1.976707168
13.1175;14.0445;-1.990309344
13.1055;14.135;-2.001041941
13.07;14.007;-2.014039995
13.049;14.1515;-2.02937902
13.0335;13.963;-2.035429676
13.0275;13.8955;-2.047597062
13.0045;13.869;-2.062407481
12.99;13.878;-2.072762503
12.9515;13.8385;-2.085836072
12.939;13.9325;-2.094605274
12.9175;13.98;-2.103138492
12.884;13.833;-2.11810938
12.896;13.8185;-2.128983569
12.8755;13.728;-2.141689001
12.851;13.6965;-2.154384994
12.8305;13.686;-2.165419653
12.822;13.688;-2.178191161
12.803;13.7165;-2.189754426
12.7715;13.645;-2.198061098
12.7275;13.692;-2.209548848
12.731;13.6815;-2.221640719
12.72;13.514;-2.237895366
12.697;13.513;-2.247344206
12.6685;13.5265;-2.253309906
12.6695;13.4895;-2.274850617
12.6425;13.4445;-2.278097771
12.638;13.4585;-2.293587826
12.614;13.4705;-2.303640787
12.603;13.4655;-2.314977507
12.5745;13.408;-2.323293618
12.5585;13.375;-2.339161249
12.5415;13.3345;-2.344985359
12.51;13.368;-2.356850685
12.5025;13.3805;-2.367960859
12.48;13.2835;-2.377787274
12.455;13.3125;-2.389426054
12.449;13.2335;-2.39924303
12.432;13.2615;-2.413232221
12.405;13.2255;-2.422143015
12.367;13.2365;-2.435065553
12.386;13.2715;-2.447619955
12.3565;13.257;-2.451018139
12.339;13.153;-2.462203828
12.342;13.135;-2.47822249
12.2965;13.1985;-2.488199936
12.283;13.124;-2.49553435
12.267;13.091;-2.511024405
12.2375;13.0825;-2.52069979
12.236;13.062;-2.53203651
12.2025;13.057;-2.543222199
12.183;12.962;-2.550622688
12.184;12.945;-2.565820122
12.1585;12.9705;-2.577760963
12.1475;12.9895;-2.585614544
12.1195;12.975;-2.591589684
12.1125;13.1245;-2.602548828
12.1065;13.012;-2.614263123
12.068;12.885;-2.620983976
12.0345;12.823;-2.634359606
12.0315;12.841;-2.644337051
12.015;12.841;-2.652955224
12.0055;12.923;-2.662932669
11.9885;12.9485;-2.675779693
11.981;12.9005;-2.683340652
11.961;12.977;-2.694214841
11.938;12.7995;-2.704871924
11.9095;12.771;-2.712583913
11.903;12.8515;-2.721957238
11.873;12.771;-2.735030807
11.86;12.9055;-2.744328616
11.857;12.889;-2.75370194
11.8375;12.718;-2.758232852
11.813;12.8665;-2.770400238
11.7975;12.7705;-2.781585927
11.761;12.909;-2.789902039
11.738;12.7945;-2.799114893
11.7495;12.5875;-2.806071731
11.711;12.605;-2.816124692
11.723;12.6545;-2.82700832
11.685;12.608;-2.836306129
11.672;12.5745;-2.842875952
11.661;12.5165;-2.851796185
11.6215;12.412;-2.860489872
11.6325;12.5245;-2.868721029
11.5905;12.472;-2.879831203
11.591;12.3815;-2.891016892
11.568;12.3655;-2.901976035
11.564;12.32;-2.908404266
11.548;12.3375;-2.91716403
11.541;12.353;-2.922308503
11.504;12.7285;-2.936590315
11.4105;12.341;-2.943924729
11.4675;12.308;-2.954657326
11.4525;12.633;-2.96152921
11.4385;12.291;-2.972412838
11.4085;12.19;-2.982465799
11.3945;12.253;-2.990857425
11.383;12.489;-2.998937552
11.3665;12.22;-3.004761662
11.3495;12.1485;-3.011482514
11.341;12.129;-3.020327232
11.3175;12.1195;-3.027888192
11.3135;12.16;-3.037941153
11.2865;12.1425;-3.042321034
11.273;12.153;-3.055017027
11.256;12.07;-3.064465867
11.2375;12.137;-3.068619203
11.2225;12.2975;-3.073839191
11.2085;12.034;-3.090764035
11.187;12.0415;-3.095606447
11.1665;12.054;-3.106339045
11.1685;12.1595;-3.107849349
11.148;11.971;-3.118732977
11.12;11.928;-3.132410668
11.098;12.0945;-3.131806546
11.098;11.9395;-3.141783992
11.0805;12.0315;-3.147825208
11.0615;11.954;-3.158708836
11.052;11.9375;-3.165363613
11.0295;11.957;-3.172462042
11.0245;11.8375;-3.182137427
11.003;11.853;-3.187574521
10.9805;11.8035;-3.194606874
10.9685;11.7655;-3.206245655
10.9525;11.748;-3.212673886
10.9415;11.7475;-3.216374131
10.931;11.7355;-3.226653637
10.916;11.7155;-3.231411095
10.9;11.6735;-3.243427451
10.887;11.729;-3.2489495
10.875;11.6405;-3.257029627
10.8405;11.677;-3.267233618
10.8435;11.5765;-3.275549729
10.821;11.6165;-3.28151543
10.817;11.6345;-3.289680511
10.794;11.611;-3.296637349
10.769;11.5575;-3.303962323
10.7645;11.5855;-3.311598798
10.753;11.597;-3.316054195
10.7305;11.5015;-3.322633457
10.7185;11.519;-3.330420962
10.7125;11.614;-3.341219635
10.6905;11.52;-3.346439623
10.667;11.5785;-3.354529189
10.665;11.424;-3.359286647
10.635;11.562;-3.365035241
10.622;11.4575;-3.372813307
10.6165;11.6195;-3.377580204
10.6075;11.417;-3.386490998
10.57;11.4385;-3.393447835
10.5735;11.5275;-3.401612916
10.5605;11.425;-3.404633524
10.543;11.3295;-3.410221649
10.5385;11.3435;-3.420727701
10.5205;11.3865;-3.428892782
10.5095;11.2805;-3.431384784
10.4855;11.291;-3.44136223
10.4745;11.198;-3.44702587
10.459;11.399;-3.450357978
10.442;11.412;-3.456097133
10.4305;11.2765;-3.459504757
10.4105;11.1555;-3.469472763
10.4075;11.4255;-3.475674449
10.3915;11.092;-3.481866695
10.367;11.219;-3.484443651
10.3635;11.1435;-3.491768626
10.348;11.183;-3.494949704
10.3345;11.2335;-3.50302983
10.3295;11.132;-3.511950063
10.305;11.21;-3.515952369
10.299;11.24;-3.52034169
10.276;11.267;-3.525703269
10.2825;11.1855;-3.533490774
10.255;11.14;-3.542939613
10.242;11.115;-3.54739501
10.24;11.0285;-3.555031485
10.216;11.017;-3.55903379
10.1905;10.9485;-3.562885065
10.185;10.985;-3.571050146
10.193;11.0435;-3.574599361
10.166;10.96;-3.582235835
10.1355;10.9045;-3.588664067
10.1235;11.0165;-3.59176019
10.12;10.873;-3.601813151
10.1045;10.9165;-3.606042002
10.0985;10.845;-3.611403581
10.0785;10.921;-3.618133874
10.0595;10.938;-3.623957983
10.046;10.8025;-3.630074715
10.049;10.9145;-3.635134233
10.029;10.7165;-3.639674584
10.024;10.7525;-3.645111679
10.003;10.7385;-3.649274454
9.994;10.7845;-3.657430096
9.981;10.7935;-3.665821722
9.9805;10.8105;-3.668615785
9.9535;10.6415;-3.676478805
9.952;10.637;-3.681764869
9.9365;10.6175;-3.686531766
9.9155;10.619;-3.691515769
9.913;10.6005;-3.698699153
9.903;10.5955;-3.702625943
9.902;10.5845;-3.708223507
9.8855;10.6515;-3.71131963
9.8635;10.5785;-3.717662907
9.86;10.5605;-3.722052228
9.8425;10.5535;-3.728244475
9.831;10.515;-3.734823736
9.8205;10.467;-3.739883255
9.803;10.506;-3.745254273
9.797;10.4675;-3.749030033
9.7875;10.4525;-3.754023476
9.781;10.4575;-3.763613906
9.7635;10.4315;-3.764746634
9.7565;10.464;-3.769438016
9.7405;10.5775;-3.779642008
9.726;10.483;-3.782134009
9.716;10.392;-3.783493283
9.702;10.449;-3.789317393
9.6885;10.4095;-3.79218697
9.687;10.4495;-3.799209884
9.669;10.4;-3.802768538
9.6665;10.4185;-3.809715936
9.653;10.5365;-3.810244542
9.646;10.4615;-3.817654471
9.6285;10.31;-3.820675079
9.615;10.3935;-3.826348159
9.6035;10.284;-3.831181132
9.5965;10.287;-3.834805861
9.5835;10.281;-3.838591061
9.566;10.2125;-3.847124278
9.556;10.2325;-3.850380871
9.5505;10.256;-3.854534207
9.5305;10.244;-3.858612028
9.5195;10.2555;-3.860811408
9.5175;10.2055;-3.867456746
9.4955;10.1725;-3.870552869
9.492;10.163;-3.875848372
9.479;10.194;-3.878113828
9.4715;10.136;-3.887260607
9.4525;10.2;-3.888695396
9.4495;10.1255;-3.891716004
9.4345;10.0665;-3.895425688
9.4325;10.104;-3.903052723
9.41;10.12;-3.90373236
9.4035;10.1085;-3.910387137
9.4045;10.0685;-3.917410051
9.3735;10.1075;-3.918023612
9.356;10.1195;-3.922252463
9.3565;10.174;-3.924668949
9.3485;10.152;-3.929888937
9.338;10.084;-3.936760821
9.3295;10.0205;-3.940989672
9.325;9.9535;-3.946285175
9.3005;10.0725;-3.947493418
9.304;10.072;-3.94824857
9.283;10.038;-3.955356439
9.283;9.88;-3.958301531
9.277;9.9245;-3.96147317
9.2575;9.9365;-3.967070734
9.2575;9.9305;-3.972885404
9.2365;9.974;-3.974018132
9.224;9.962;-3.977501271
9.2105;9.948;-3.9845997
9.2225;10.0185;-3.987016186
9.2;9.9135;-3.994803691
9.178;9.9225;-3.997220178
9.1695;9.9145;-4.002817742
9.1615;9.8765;-4.003572894
9.1485;9.824;-4.006895563
9.146;9.7765;-4.011275444
9.1355;9.7795;-4.01558925
9.128;9.846;-4.018383312
9.113;9.829;-4.023980877
9.105;9.908;-4.023442831
9.098;9.7875;-4.029569001
9.073;9.741;-4.034855065
9.075;9.7145;-4.037054446
9.0795;9.727;-4.04453045
9.0565;9.702;-4.046795906
9.045;9.681;-4.050807651
9.0495;9.7175;-4.057226443
9.0385;9.731;-4.054960987
9.022;9.6495;-4.064485342
9.0045;9.6545;-4.065013948
9.0115;9.6675;-4.067279404
9;9.638;-4.068185587
8.9835;9.694;-4.074387273
8.988;9.6155;-4.081863277
8.972;9.711;-4.081183641
8.962;9.6265;-4.085195386
8.941;9.5875;-4.08859357
8.935;9.5655;-4.093199997
8.938;9.612;-4.100685441
8.925;9.743;-4.101969199
8.912;9.6685;-4.104687747
8.9065;9.6545;-4.108775007
8.8935;9.5745;-4.112173191
8.8895;9.519;-4.113683495
8.879;9.53;-4.118525907
8.8825;9.4995;-4.116477557
8.871;9.607;-4.128418398
8.8615;9.5405;-4.129475611
8.843;9.5425;-4.130919839
8.838;9.5945;-4.134620084
8.824;9.57;-4.137716207
8.829;9.447;-4.142105528
8.81;9.5105;-4.145428197
8.8025;9.4905;-4.145730258
8.797;9.419;-4.151469413
8.78;9.699;-4.151544928
8.791;9.4675;-4.154272915
8.761;9.6295;-4.161220313
8.763;9.4965;-4.164769528
8.749;9.449;-4.168856788
8.7285;9.422;-4.170895698
8.741;9.483;-4.173765276
8.7365;9.3095;-4.176332793
8.7165;9.535;-4.178381142
8.713;9.3935;-4.184044782
8.7145;9.622;-4.183893752
8.6995;9.3275;-4.191152651
8.686;9.3765;-4.196061139
8.6795;9.2765;-4.195230471
8.6755;9.555;-4.199685868
8.6605;9.3055;-4.199232777
8.6455;9.3845;-4.206340645
8.6505;9.1885;-4.204150704
8.637;9.2145;-4.214430211
8.635;9.5145;-4.212995422
8.6225;9.324;-4.217526334
8.6195;9.495;-4.224634202
8.6155;9.3585;-4.220395912
8.6155;9.2415;-4.226371052
8.598;9.3535;-4.228485478
8.5965;9.159;-4.234073602
8.5785;9.3305;-4.235281846
8.568;9.4845;-4.238689469
8.563;9.462;-4.242465229
8.557;9.3765;-4.243673472
8.552;9.211;-4.246240989
8.5445;9.186;-4.249950673
8.5365;9.2955;-4.250177219
8.5245;9.249;-4.258106315
8.516;9.1905;-4.259088012
8.5225;9.2965;-4.259626058
8.511;9.3255;-4.261513938
8.4965;9.265;-4.26415697
8.4905;9.3045;-4.266346911
8.4895;9.1615;-4.269065458
8.4715;9.2065;-4.272850658
8.4545;9.1655;-4.276777448
8.44;9.4115;-4.280100117
8.4455;9.203;-4.284791499
8.4405;9.2765;-4.283130164
8.426;9.264;-4.287585561
8.4085;9.2355;-4.293400231
8.416;9.137;-4.291889927
8.417;9.1135;-4.294768944
8.4195;9.211;-4.296128218
8.4015;9.135;-4.304057314
8.395;9.229;-4.300583615
8.378;9.0595;-4.303755253
8.386;9.0715;-4.309956939
8.364;9.0015;-4.310485545
8.3705;9.0645;-4.321142628
8.359;9.1895;-4.317357429
8.3465;9.1905;-4.320991598
8.33;8.9775;-4.32189778
8.3345;9.0195;-4.325900086
8.337;9.1075;-4.332026256
8.3255;8.989;-4.327334874
8.3195;9.021;-4.333687591
8.308;9.0485;-4.336934744
8.294;8.978;-4.337085775
8.293;8.9245;-4.339426746
8.3015;8.9405;-4.341701641
8.288;8.943;-4.345552916
8.279;9.051;-4.342758854
8.2775;9.0385;-4.349630737
8.268;9.08;-4.350310374
8.261;9.0175;-4.352651345
8.254;9.0665;-4.359834729
8.2535;9.038;-4.359230607
8.2505;8.9485;-4.365130232
8.2335;9.0375;-4.362477761
8.23;8.994;-4.366338475
8.2245;9.0225;-4.370114235
8.2085;9.034;-4.371473509
8.215;9.2475;-4.373587934
8.2045;9.277;-4.374871693
8.19;9.1395;-4.378354831
8.182;8.84;-4.378354831
8.194;9.059;-4.380469257
8.1835;9.195;-4.381450955
8.1805;9.072;-4.388398353
8.1595;8.819;-4.388473868
8.159;9.0055;-4.390673248
8.1535;8.8475;-4.394751069
8.139;8.9225;-4.393920402
8.136;8.816;-4.39709204
8.14;8.7695;-4.400112648
8.1365;8.8195;-4.401179301
8.1205;8.8755;-4.40480403
8.1055;8.743;-4.407371547
8.1135;8.7165;-4.408504275
8.107;8.6955;-4.409410457
8.0955;8.697;-4.411675913
8.093;8.847;-4.412289474
8.0925;8.7175;-4.415989719
8.091;8.8215;-4.411524883
8.0675;8.816;-4.422332996
8.0725;8.729;-4.42400377
8.07;8.775;-4.423012633
8.0645;8.795;-4.425740619
8.054;8.7125;-4.426344741
8.048;8.75;-4.432385957
8.0425;8.715;-4.437077339
8.0405;8.8995;-4.434802443
8.029;9.193;-4.436322187
8.0325;8.793;-4.439871401
8.0155;8.7915;-4.446290193
8.0225;8.979;-4.441985827
8.0115;8.7455;-4.445686072
8.0075;8.9875;-4.442816494
8.0065;8.8085;-4.448716119
7.9955;8.9065;-4.448338543
7.9905;8.724;-4.452340849
7.9845;8.786;-4.452189818
7.97;8.6495;-4.458382065
7.919;9.3005;-4.462771386
7.9185;8.5435;-4.458910671
7.9005;8.7035;-4.458835156
7.9125;8.8215;-4.464659266
7.9265;8.687;-4.463828598
7.899;8.5735;-4.465263387
7.9105;8.7775;-4.469718784
7.901;8.8375;-4.473730529
7.87;8.8495;-4.474485681
7.8995;8.7965;-4.475693924
7.904;8.5505;-4.476675622
7.895;8.709;-4.479243139
7.89;8.6645;-4.479620715
7.8915;8.7305;-4.48378349
7.8795;8.5365;-4.482263747
7.875;8.805;-4.48567137
7.886;8.719;-4.487483735
7.8735;8.799;-4.490202282
7.8745;8.6415;-4.489824706
7.8585;8.479;-4.498216333
7.846;8.5335;-4.494516088
7.851;8.494;-4.497763241
7.8385;8.6005;-4.499877667
7.8445;8.5;-4.497461181
7.797;8.42;-4.50297379
7.8085;8.515;-4.502445184
7.798;8.624;-4.502218638
7.814;8.4565;-4.508118263
7.7945;8.454;-4.507514142
7.7885;8.4925;-4.511289902
7.7885;8.441;-4.511440932
7.8;8.464;-4.5185488
7.7785;8.4565;-4.518095709
7.7665;8.528;-4.517784209
7.768;8.4915;-4.518624315
7.764;8.441;-4.519303952
7.7685;8.4245;-4.525269653
7.723;8.4365;-4.527006503
7.7375;8.4875;-4.527157533
7.7495;8.395;-4.525798259
7.7335;8.4825;-4.530565156
7.7355;8.413;-4.529810004
7.732;8.379;-4.533510249
7.7325;8.504;-4.533887825
7.717;8.509;-4.535624675
7.7025;8.6;-4.53758807
7.712;8.4505;-4.537512555
7.689;8.408;-4.540306617
7.6885;8.5305;-4.541439345
7.6935;8.3545;-4.543789756
7.688;8.3505;-4.54167533
7.614;8.4195;-4.544922484
7.667;8.4505;-4.549377881
7.6475;8.378;-4.548849274
7.653;8.3635;-4.550888185
7.6815;8.3045;-4.551643337
7.665;8.3125;-4.556183688
7.66;8.5885;-4.555126475
7.6655;8.6155;-4.556334718
7.6205;8.365;-4.557845022
7.649;8.457;-4.559128781
7.635;8.2705;-4.560488054
7.66;8.3115;-4.561696298
7.6365;8.3795;-4.562829026
7.6315;8.4025;-4.566765255
7.6415;8.4865;-4.567973499
7.5965;8.3665;-4.56449036
7.588;8.4685;-4.569181742
7.6115;8.303;-4.569559318
7.61;8.3725;-4.569634833
7.606;8.3455;-4.574392291
7.6005;8.265;-4.576355686
7.5875;8.259;-4.574467806
7.558;8.2315;-4.577648884
7.584;8.236;-4.581575674
7.561;8.248;-4.578101975
7.542;8.3365;-4.584747312
7.5605;8.202;-4.582708402
7.5615;8.2095;-4.583388039
7.5765;8.2815;-4.585351434
7.571;8.315;-4.583010463
7.5915;8.288;-4.587012768
7.5335;8.41;-4.590118331
7.513;8.409;-4.592157241
7.528;8.459;-4.591251059
7.54;8.3165;-4.594498213
7.5275;8.2885;-4.595253365
7.532;8.2515;-4.594347182
7.5505;8.253;-4.597594336
7.524;8.3185;-4.598651549
7.524;8.217;-4.595933001
7.5065;8.2245;-4.601983657
7.547;8.108;-4.60145505
7.5245;8.262;-4.602210202
7.5015;8.236;-4.605910447
7.518;8.167;-4.60681663
7.5075;8.092;-4.603871537
7.503;8.2055;-4.606665599
7.5055;8.131;-4.607722812
7.4915;8.1695;-4.610063783
7.478;8.105;-4.613093831
7.449;8.0825;-4.613395891
7.4685;8.094;-4.613924498
7.4685;8.0735;-4.611347542
7.4435;8.0245;-4.61656753
7.481;8.058;-4.619210562
7.4645;8.091;-4.616945106
7.4685;8.0325;-4.619814683
7.4375;8.038;-4.619588138
7.4375;8.09;-4.621173957
7.4375;8.164;-4.625638793
7.468;8.2635;-4.626242915
7.4385;8.177;-4.626998067
7.4455;8.286;-4.628810432
7.4195;8.069;-4.625714308
7.419;8.074;-4.62994316
7.4235;8.1845;-4.629641099
7.432;8.2055;-4.632963768
7.42;8.142;-4.631755524
7.4275;8.023;-4.633039283
7.422;8.0915;-4.637504119
7.399;8.1705;-4.63386995
7.4275;8.0955;-4.641204364
7.4115;8.1165;-4.640524727
7.396;8.0375;-4.640524727
7.411;8.0185;-4.640977818
7.395;8.054;-4.640675757
7.412;8.046;-4.643998426
7.3795;7.968;-4.646641458
7.3655;7.9095;-4.648236717
7.3815;8.0485;-4.646339397
7.377;8.0135;-4.645886306
7.377;7.9495;-4.645810791
7.3935;7.999;-4.652239022
7.323;8.027;-4.644829093
7.353;7.9205;-4.652767629
7.3875;7.919;-4.651936962
7.363;8.033;-4.653522781
7.371;7.9685;-4.65495757
7.3755;8.0195;-4.653900357
7.3715;7.8905;-4.658280238
7.364;7.914;-4.656467874
7.3555;7.9005;-4.661612347
7.36;7.8995;-4.659110906
7.364;7.946;-4.660781679
7.381;7.9445;-4.662518529
7.374;7.9105;-4.662518529
7.3595;7.9065;-4.667653563
7.355;7.9585;-4.667049441
7.35;7.935;-4.666218774
7.3525;7.912;-4.666520835
7.3575;7.9195;-4.669088351
7.346;7.8995;-4.670749686
7.34;7.922;-4.666898411
7.3435;7.9255;-4.672495975
7.347;7.885;-4.674383855
7.3285;7.9345;-4.66848423
7.3315;7.935;-4.675063492
7.33;7.9615;-4.675969674
7.326;7.8955;-4.675516583
7.332;7.9195;-4.675139007
7.325;7.8945;-4.680198525
7.311;7.8685;-4.679216828
7.3155;7.842;-4.676875856
7.304;7.8465;-4.682615012
7.3065;7.847;-4.677933069
7.308;7.8795;-4.681482284
7.306;7.869;-4.686400211
7.306;7.942;-4.683455118
7.305;7.8275;-4.683908209
7.301;7.8735;-4.685871605
7.2985;7.8845;-4.683379603
7.292;7.8945;-4.691535245
7.2865;7.8985;-4.690478032
7.273;7.9025;-4.688137061
7.2865;7.872;-4.692063851
7.2935;7.9595;-4.692063851
7.279;7.8835;-4.692365912
7.2585;7.7805;-4.691686275
7.278;7.772;-4.692063851
7.267;7.8135;-4.697283839
7.267;7.806;-4.694102761
7.237;7.81;-4.695244929
7.2605;7.9265;-4.698794143
7.2635;7.8995;-4.698190022
7.237;7.8145;-4.699171719
7.256;7.845;-4.702645418
7.2545;7.824;-4.699775841
7.247;7.8075;-4.700153417
7.25;7.8375;-4.70151269
7.2475;7.8475;-4.705892572
7.2185;7.7735;-4.706959224
7.2355;7.7905;-4.705363966
7.237;7.8215;-4.706959224
7.223;7.738;-4.706657163
7.205;7.771;-4.710508439
7.226;7.8;-4.710810499
7.2215;7.7425;-4.709602256
7.207;7.838;-4.710130863
7.2185;7.83;-4.709149165
7.214;7.808;-4.713604562
7.2085;7.815;-4.716549655
7.195;7.798;-4.715492442
7.1925;7.882;-4.717304807
7.2045;7.837;-4.714510744
7.2145;7.784;-4.718446974
7.2045;7.796;-4.715567957
7.198;7.907;-4.718220428
7.185;7.777;-4.720636915
7.1935;7.699;-4.721920673
7.1915;7.763;-4.719126611
7.175;7.7285;-4.718900065
7.171;7.7415;-4.723657523
7.172;7.7815;-4.722524795
7.17;7.736;-4.722222734
